epoch,step,train_loss
0,1,185.22024536132812
0,3,40.768428802490234
0,5,26.20575523376465
0,7,185.19696044921875
0,9,626.709716796875
0,11,47.56638717651367
0,13,296.16748046875
0,15,36.54302215576172
1,17,22.503358840942383
1,19,38.02475357055664
1,21,34.534996032714844
1,23,173.46646118164062
1,25,580.2950439453125
1,27,46.337398529052734
1,29,273.2599792480469
1,31,34.112518310546875
2,33,20.529848098754883
2,35,36.78501892089844
2,37,31.787965774536133
2,39,156.90606689453125
2,41,537.3135986328125
2,43,45.237525939941406
2,45,252.1607666015625
2,47,31.865449905395508
3,49,18.739837646484375
3,51,35.626991271972656
3,53,29.267026901245117
3,55,141.820068359375
3,57,497.70062255859375
3,59,44.20308303833008
3,61,232.7418975830078
3,63,29.784481048583984
4,65,17.118255615234375
4,67,34.544639587402344
4,69,26.953411102294922
4,71,128.08238220214844
4,73,461.186279296875
4,75,43.22976303100586
4,77,214.86761474609375
4,79,27.85681915283203
5,81,15.650330543518066
5,83,33.532554626464844
5,85,24.830097198486328
5,87,115.57778930664062
5,89,427.52239990234375
5,91,42.31352233886719
5,93,198.41314697265625
5,95,26.070556640625
6,97,14.322587966918945
6,99,32.58576202392578
6,101,22.88143539428711
6,103,104.20047760009766
6,105,396.4812316894531
6,107,41.450653076171875
6,109,183.263916015625
6,111,24.41482925415039
7,113,13.122727394104004
7,115,31.69965171813965
7,117,21.09307098388672
7,119,93.85382080078125
7,121,367.8533935546875
7,123,40.63768005371094
7,125,169.31466674804688
7,127,22.87957191467285
8,129,12.039419174194336
8,131,30.86993408203125
8,133,19.451854705810547
8,135,84.44906616210938
8,137,341.4462890625
8,139,39.87135314941406
8,141,156.46873474121094
8,143,21.455528259277344
9,145,11.06236457824707
9,147,30.092689514160156
9,149,17.945648193359375
9,151,75.905029296875
9,153,317.0830383300781
9,155,39.148738861083984
9,157,144.63720703125
9,159,20.134225845336914
10,161,10.182083129882812
10,163,29.364238739013672
10,165,16.563373565673828
10,167,68.14724731445312
10,169,294.60101318359375
10,171,38.46703338623047
10,173,133.73858642578125
10,175,18.90778350830078
11,177,9.389958381652832
11,179,28.681230545043945
11,181,15.294854164123535
11,183,61.107696533203125
11,185,273.850830078125
11,187,37.8236083984375
11,189,123.69781494140625
11,191,17.76902198791504
12,193,8.678065299987793
12,195,28.04052734375
12,197,14.130725860595703
12,199,54.72392272949219
12,201,254.69491577148438
12,203,37.216121673583984
12,205,114.44599914550781
12,207,16.711259841918945
13,209,8.039196014404297
13,211,27.43921661376953
13,213,13.062403678894043
13,215,48.93886947631836
13,217,237.00711059570312
13,219,36.64231491088867
13,221,105.91984558105469
13,223,15.728372573852539
14,225,7.466741561889648
14,227,26.874652862548828
14,229,12.08202075958252
14,231,43.7001838684082
14,233,220.67112731933594
14,235,36.10009002685547
14,237,98.06120300292969
14,239,14.814733505249023
15,241,6.954646110534668
15,243,26.344318389892578
15,245,11.182342529296875
15,247,38.960025787353516
15,249,205.58029174804688
15,251,35.58750915527344
15,253,90.816650390625
15,255,13.965113639831543
16,257,6.497416973114014
16,259,25.845916748046875
16,261,10.356733322143555
16,263,34.674625396728516
16,265,191.63626098632812
16,267,35.10275650024414
16,269,84.13704681396484
16,271,13.174734115600586
17,273,6.090000629425049
17,275,25.3773250579834
17,277,9.599100112915039
17,279,30.80386734008789
17,281,178.7489013671875
17,283,34.64414596557617
17,285,77.97724914550781
17,287,12.43917179107666
18,289,5.727786540985107
18,291,24.93655014038086
18,293,8.903860092163086
18,295,27.31110382080078
18,297,166.8350067138672
18,299,34.21013259887695
18,301,72.29582214355469
18,303,11.754332542419434
19,305,5.406566619873047
19,307,24.521770477294922
19,309,8.265890121459961
19,311,24.16269874572754
19,313,155.8182373046875
19,315,33.79920196533203
19,317,67.05455780029297
19,319,11.11647891998291
20,321,5.122522354125977
20,323,24.131254196166992
20,325,7.680451393127441
20,327,21.32803726196289
20,329,145.6283721923828
20,331,33.410003662109375
20,333,62.21849822998047
20,335,10.522116661071777
21,337,4.872125625610352
21,339,23.7634334564209
21,341,7.143250942230225
21,343,18.77899932861328
21,345,136.20069885253906
21,347,33.04127883911133
21,349,57.75535583496094
21,351,9.968064308166504
22,353,4.652203559875488
22,355,23.41684341430664
22,357,6.650308132171631
22,359,16.489910125732422
22,361,127.47581481933594
22,363,32.69179153442383
22,365,53.63554763793945
22,367,9.45136547088623
23,369,4.459808826446533
23,371,23.09011459350586
23,373,6.197979927062988
23,375,14.43732738494873
23,377,119.39898681640625
23,379,32.36041259765625
23,381,49.83186340332031
23,383,8.969289779663086
24,385,4.2923126220703125
24,387,22.781959533691406
24,389,5.7829437255859375
24,391,12.599752426147461
24,393,111.91984558105469
24,395,32.046165466308594
24,397,46.31926345825195
24,399,8.519322395324707
25,401,4.147269248962402
25,403,22.49122428894043
25,405,5.402107238769531
25,407,10.957626342773438
25,409,104.99205780029297
25,411,31.748014450073242
25,413,43.07471466064453
25,415,8.099135398864746
26,417,4.022481441497803
26,419,22.216796875
26,421,5.05267333984375
26,423,9.493005752563477
26,425,98.57296752929688
26,427,31.465084075927734
26,429,40.07709503173828
26,431,7.706594467163086
27,433,3.915928840637207
27,435,21.957645416259766
27,437,4.732044219970703
27,439,8.189518928527832
27,441,92.6234130859375
27,443,31.19644546508789
27,445,37.30695343017578
27,447,7.339715003967285
28,449,3.825772523880005
28,451,21.71283721923828
28,453,4.437859535217285
28,455,7.0322418212890625
28,457,87.10714721679688
28,459,30.941356658935547
28,461,34.746341705322266
28,463,6.996662616729736
29,465,3.750365734100342
29,467,21.48147964477539
29,469,4.16794490814209
29,471,6.0074968338012695
29,473,81.99092864990234
29,475,30.699052810668945
29,477,32.37886047363281
29,479,6.675743103027344
30,481,3.688173294067383
30,483,21.262739181518555
30,485,3.920301914215088
30,487,5.102852821350098
30,489,77.24419403076172
30,491,30.468830108642578
30,493,30.18931007385254
30,495,6.375389575958252
31,497,3.6378211975097656
31,499,21.055858612060547
31,501,3.693089008331299
31,503,4.30692720413208
31,505,72.83860778808594
31,507,30.25000762939453
31,509,28.163818359375
31,511,6.0941619873046875
32,513,3.5980472564697266
